MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,FirstFlrSF,SecondFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,Threeseasonporch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YearSold,SaleType,SaleCondition,LivLotRatio,Spaciousness,TotalOutsideSF,Bldg_Duplex,Bldg_OneFam,Bldg_Twnhs,Bldg_TwnhsE,Bldg_TwoFmCon,PorchTypes
Split_or_Multilevel,Residential_Low_Density,65.0,6305.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,OneFam,SLvl,Above_Average,Above_Average,1975,1975,Gable,CompShg,Plywood,Plywood,,0.0,Typical,Typical,CBlock,Typical,Typical,Av,ALQ,1.0,Unf,0.0,480.0,1008.0,GasA,Typical,Y,SBrkr,1096.0,0.0,0.0,1096.0,1,0,1,0,3,1,Typical,5,Typ,1,Fair,Detchd,Unf,1,352.0,Typical,Typical,Paved,0.0,0.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,6,2010,WD ,Normal,0.17383029341792228,219.2,0.0,0.0,1096.0,0.0,0.0,0.0,0
Split_or_Multilevel,Residential_Low_Density,94.0,7819.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,OneFam,SLvl,Above_Average,Average,1976,1976,Gable,CompShg,Plywood,Plywood,,0.0,Typical,Typical,CBlock,Typical,Typical,Av,ALQ,1.0,BLQ,127.0,480.0,1029.0,GasA,Typical,Y,SBrkr,1117.0,0.0,0.0,1117.0,1,0,1,0,3,1,Typical,6,Typ,1,Typical,Detchd,Unf,2,672.0,Typical,Typical,Paved,144.0,0.0,0.0,0.0,0.0,0.0,No_Pool,Minimum_Privacy,,0.0,3,2010,WD ,Abnorml,0.14285714285714285,186.16666666666666,144.0,0.0,1117.0,0.0,0.0,0.0,1
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,64.0,6410.0,Pave,No_Alley_Access,Regular,HLS,AllPub,Inside,Gtl,Edwards,Norm,Norm,OneFam,One_Story,Below_Average,Average,1958,1958,Hip,CompShg,WdShing,Wd Shng,,0.0,Typical,Typical,CBlock,Typical,Typical,No,Unf,7.0,Unf,0.0,960.0,960.0,GasA,Excellent,Y,SBrkr,960.0,0.0,0.0,960.0,0,0,1,0,3,1,Typical,5,Typ,0,No_Fireplace,No_Garage,No_Garage,0,0.0,No_Garage,No_Garage,Paved,0.0,0.0,0.0,0.0,0.0,0.0,No_Pool,Minimum_Privacy,,0.0,5,2010,WD ,Normal,0.1497659906396256,192.0,0.0,0.0,960.0,0.0,0.0,0.0,0
One_Story_1946_and_Newer_All_Styles,Residential_Medium_Density,80.0,8546.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,OneFam,One_Story,Below_Average,Average,2003,2004,Gable,CompShg,VinylSd,VinylSd,,0.0,Typical,Typical,PConc,Good,Typical,No,Unf,7.0,Unf,0.0,1121.0,1121.0,GasA,Excellent,Y,SBrkr,1121.0,0.0,0.0,1121.0,0,0,2,0,2,1,Typical,5,Typ,0,No_Fireplace,Attchd,RFn,2,440.0,Typical,Typical,Paved,132.0,64.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,3,2010,WD ,Normal,0.13117247835244558,224.2,196.0,0.0,1121.0,0.0,0.0,0.0,2
One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,52.0,8741.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,OneFam,One_and_Half_Fin,Above_Average,Below_Average,1945,1950,Gable,CompShg,VinylSd,VinylSd,,0.0,Typical,Typical,CBlock,Typical,Fair,No,LwQ,4.0,Unf,0.0,641.0,735.0,GasA,Typical,Y,FuseA,798.0,689.0,0.0,1487.0,0,0,1,1,3,1,Typical,7,Typ,1,Good,Detchd,Unf,1,220.0,Typical,Typical,Paved,0.0,140.0,0.0,0.0,0.0,0.0,No_Pool,Minimum_Privacy,,0.0,4,2010,WD ,Normal,0.17011783548793044,212.42857142857142,140.0,0.0,1487.0,0.0,0.0,0.0,1
Two_Family_conversion_All_Styles_and_Ages,Residential_Low_Density,60.0,12180.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwoFmCon,One_and_Half_Fin,Below_Average,Below_Average,1941,1950,Gable,CompShg,MetalSd,MetalSd,,0.0,Typical,Fair,BrkTil,Good,Typical,No,BLQ,2.0,Unf,0.0,324.0,672.0,Grav,Fair,N,FuseA,672.0,252.0,0.0,924.0,1,0,1,0,2,1,Fair,5,Typ,0,No_Fireplace,Detchd,Unf,1,280.0,Typical,Typical,Paved,0.0,0.0,0.0,0.0,0.0,0.0,No_Pool,Minimum_Privacy,,0.0,7,2010,WD ,Normal,0.07586206896551724,184.8,0.0,0.0,0.0,0.0,0.0,924.0,0
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,68.0,8562.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Mod,Edwards,Norm,Norm,OneFam,One_Story,Average,Above_Average,1957,2002,Hip,CompShg,HdBoard,HdBoard,Stone,145.0,Typical,Typical,CBlock,Typical,Typical,Av,Rec,6.0,Unf,0.0,833.0,1216.0,GasA,Excellent,Y,FuseA,1526.0,0.0,0.0,1526.0,0,0,1,0,4,1,Typical,7,Min2,1,Good,Basment,Unf,1,364.0,Typical,Typical,Paved,116.0,78.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,5,2010,WD ,Normal,0.17822938565755664,218.0,194.0,0.0,1526.0,0.0,0.0,0.0,2
One_Story_1945_and_Older,Residential_Low_Density,67.0,4853.0,Pave,No_Alley_Access,Regular,Bnk,AllPub,Inside,Gtl,South_and_West_of_Iowa_State_University,Artery,Norm,OneFam,One_Story,Average,Above_Average,1924,1999,Gable,CompShg,MetalSd,VinylSd,BrkFace,203.0,Typical,Typical,BrkTil,Typical,Typical,Mn,Rec,6.0,Unf,0.0,974.0,1107.0,GasA,Fair,N,FuseA,1296.0,0.0,0.0,1296.0,0,0,2,0,2,1,Fair,5,Typ,1,Good,Detchd,Unf,1,260.0,Typical,Typical,Paved,0.0,0.0,36.0,0.0,0.0,0.0,No_Pool,Minimum_Privacy,,0.0,5,2010,WD ,Normal,0.2670513084689883,259.2,36.0,0.0,1296.0,0.0,0.0,0.0,1
Two_Story_1945_and_Older,Residential_Low_Density,66.0,6858.0,Pave,No_Alley_Access,Regular,Bnk,AllPub,Corner,Gtl,South_and_West_of_Iowa_State_University,Norm,Norm,OneFam,Two_Story,Above_Average,Below_Average,1915,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,Typical,Typical,PConc,Good,Typical,No,Unf,7.0,Unf,0.0,806.0,806.0,GasA,Typical,N,FuseF,841.0,806.0,0.0,1647.0,1,0,1,1,4,1,Fair,6,Typ,0,No_Fireplace,Detchd,Unf,1,216.0,Typical,Typical,Paved,0.0,66.0,136.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,5,2010,WD ,Normal,0.24015748031496062,274.5,202.0,0.0,1647.0,0.0,0.0,0.0,2
One_Story_1945_and_Older,Residential_Low_Density,45.0,8212.0,Pave,Gravel,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,OneFam,One_Story,Fair,Fair,1914,1950,Gable,CompShg,Stucco,Stucco,,0.0,Typical,Fair,BrkTil,Typical,Fair,No,Rec,6.0,Unf,0.0,661.0,864.0,GasA,Typical,N,FuseF,864.0,0.0,0.0,864.0,1,0,1,0,2,1,Typical,5,Typ,0,No_Fireplace,Detchd,Unf,1,200.0,Typical,Fair,Paved,0.0,0.0,96.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,6,2010,WD ,Normal,0.10521188504627374,172.8,96.0,0.0,864.0,0.0,0.0,0.0,1
One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,50.0,5000.0,Pave,Paved,Regular,Lvl,AllPub,Inside,Gtl,South_and_West_of_Iowa_State_University,Norm,Norm,OneFam,One_and_Half_Fin,Average,Above_Average,1924,1950,Gable,CompShg,BrkFace,Wd Sdng,,0.0,Typical,Typical,BrkTil,Typical,Typical,No,LwQ,4.0,Unf,0.0,808.0,1026.0,GasA,Typical,Y,SBrkr,1026.0,665.0,0.0,1691.0,0,0,2,0,3,1,Good,6,Typ,1,Good,Detchd,Unf,1,308.0,Typical,Typical,Paved,0.0,0.0,242.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,5,2010,WD ,Normal,0.3382,281.8333333333333,242.0,0.0,1691.0,0.0,0.0,0.0,1
One_Story_1945_and_Older,Residential_Low_Density,0.0,7890.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,South_and_West_of_Iowa_State_University,Norm,Norm,OneFam,One_Story,Above_Average,Above_Average,1939,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,Typical,Typical,CBlock,Typical,Typical,No,Rec,6.0,Unf,0.0,618.0,856.0,GasA,Typical,Y,SBrkr,856.0,0.0,0.0,856.0,1,0,1,0,2,1,Typical,4,Typ,1,Good,Detchd,Unf,2,399.0,Typical,Typical,Paved,0.0,0.0,0.0,0.0,166.0,0.0,No_Pool,No_Fence,,0.0,3,2010,WD ,Normal,0.10849176172370088,214.0,166.0,0.0,856.0,0.0,0.0,0.0,1
Duplex_All_Styles_and_Ages,Residential_High_Density,60.0,7200.0,Pave,Paved,Regular,Lvl,AllPub,Inside,Gtl,South_and_West_of_Iowa_State_University,Norm,Norm,Duplex,Two_Story,Below_Average,Above_Average,1967,1967,Flat,Tar&Grv,Plywood,CBlock,,0.0,Typical,Typical,Slab,No_Basement,No_Basement,No_Basement,No_Basement,5.0,No_Basement,0.0,0.0,0.0,GasA,Typical,Y,SBrkr,862.0,1788.0,0.0,2650.0,0,0,3,0,6,2,Typical,10,Min2,0,No_Fireplace,No_Garage,No_Garage,0,0.0,No_Garage,No_Garage,Paved,0.0,0.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,Shed,500.0,2,2010,WD ,Normal,0.3680555555555556,265.0,0.0,2650.0,0.0,0.0,0.0,0.0,0
One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,51.0,9839.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,South_and_West_of_Iowa_State_University,Feedr,Norm,OneFam,One_and_Half_Fin,Average,Poor,1931,1950,Gable,CompShg,VinylSd,VinylSd,,0.0,Typical,Typical,PConc,Typical,Fair,No,Unf,7.0,Unf,0.0,894.0,894.0,GasA,Excellent,Y,SBrkr,894.0,772.0,0.0,1666.0,1,0,1,0,3,1,Typical,7,Typ,1,Good,No_Garage,No_Garage,0,0.0,No_Garage,No_Garage,Dirt_Gravel,0.0,156.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,5,2010,WD ,Normal,0.1693261510316089,238.0,156.0,0.0,1666.0,0.0,0.0,0.0,1
One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,50.0,9638.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,South_and_West_of_Iowa_State_University,Feedr,Norm,OneFam,One_and_Half_Fin,Above_Average,Good,1919,1990,Gable,CompShg,Wd Sdng,Wd Shng,,0.0,Typical,Typical,PConc,Typical,Typical,No,Unf,7.0,Unf,0.0,804.0,804.0,GasA,Excellent,Y,SBrkr,1699.0,748.0,0.0,2447.0,0,0,2,0,4,1,Good,10,Min2,1,Good,Detchd,Unf,1,336.0,Typical,Typical,Paved,272.0,0.0,42.0,0.0,116.0,0.0,No_Pool,No_Fence,,0.0,3,2010,WD ,Normal,0.25389084872380163,244.7,430.0,0.0,2447.0,0.0,0.0,0.0,3
One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,78.0,10452.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Crawford,Norm,Norm,OneFam,One_and_Half_Fin,Good,Above_Average,1941,1985,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,371.0,Good,Good,BrkTil,Good,Typical,No,ALQ,1.0,BLQ,252.0,850.0,1528.0,GasA,Excellent,Y,SBrkr,1225.0,908.0,0.0,2133.0,1,0,1,1,4,1,Typical,8,Typ,2,Typical,Attchd,Unf,1,312.0,Typical,Typical,Paved,0.0,0.0,86.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,7,2010,WD ,Normal,0.20407577497129736,266.625,86.0,0.0,2133.0,0.0,0.0,0.0,1
Duplex_All_Styles_and_Ages,Residential_Low_Density,78.0,15600.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Crawford,Norm,Norm,Duplex,Two_Story,Average,Above_Average,1950,1991,Gable,CompShg,VinylSd,VinylSd,BrkFace,430.0,Typical,Good,CBlock,Typical,Typical,No,ALQ,1.0,Unf,0.0,657.0,1032.0,GasA,Excellent,Y,SBrkr,1102.0,1075.0,0.0,2177.0,0,0,2,1,5,2,Typical,11,Typ,0,No_Fireplace,Detchd,Unf,2,484.0,Typical,Typical,Paved,0.0,0.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,3,2010,WD ,Normal,0.13955128205128206,197.9090909090909,0.0,2177.0,0.0,0.0,0.0,0.0,0
Two_Story_1945_and_Older,Residential_Low_Density,66.0,9042.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Crawford,Norm,Norm,OneFam,Two_Story,Good,Excellent,1941,2006,Gable,CompShg,CemntBd,CmentBd,,0.0,Excellent,Good,Stone,Typical,Good,No,GLQ,3.0,Unf,0.0,877.0,1152.0,GasA,Excellent,Y,SBrkr,1188.0,1152.0,0.0,2340.0,0,0,2,0,4,1,Good,9,Typ,2,Good,Attchd,RFn,1,252.0,Typical,Typical,Paved,0.0,60.0,0.0,0.0,0.0,0.0,No_Pool,Good_Privacy,Shed,2500.0,5,2010,WD ,Normal,0.258792302587923,260.0,60.0,0.0,2340.0,0.0,0.0,0.0,1
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,100.0,17500.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Crawford,PosA,Norm,OneFam,One_Story,Good,Very_Good,1959,2002,Gable,CompShg,BrkFace,HdBoard,,0.0,Good,Good,PConc,Good,Typical,Av,GLQ,3.0,Unf,0.0,496.0,1902.0,GasA,Typical,Y,SBrkr,1902.0,0.0,0.0,1902.0,1,0,2,0,3,1,Excellent,7,Typ,2,Typical,Attchd,Fin,2,567.0,Typical,Typical,Paved,0.0,207.0,162.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,5,2010,WD ,Normal,0.10868571428571429,271.7142857142857,369.0,0.0,1902.0,0.0,0.0,0.0,2
Split_or_Multilevel,Residential_Low_Density,85.0,19645.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,FR2,Gtl,Crawford,Norm,Norm,OneFam,SLvl,Good,Above_Average,1994,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,44.0,Typical,Typical,PConc,Good,Typical,No,GLQ,3.0,Unf,0.0,80.0,423.0,GasA,Excellent,Y,SBrkr,896.0,756.0,0.0,1652.0,1,0,2,1,3,1,Good,6,Typ,0,No_Fireplace,BuiltIn,RFn,2,473.0,Typical,Typical,Paved,0.0,0.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,6,2010,WD ,Normal,0.0840926444387885,275.3333333333333,0.0,0.0,1652.0,0.0,0.0,0.0,0
One_Story_PUD_1946_and_Newer,Residential_Medium_Density,35.0,3907.0,Pave,No_Alley_Access,Slightly_Irregular,HLS,AllPub,Inside,Mod,Blueste,Norm,Norm,TwnhsE,One_Story,Very_Good,Above_Average,1989,1989,Gable,CompShg,HdBoard,HdBoard,,0.0,Good,Typical,CBlock,Good,Typical,Gd,GLQ,3.0,Unf,0.0,235.0,982.0,GasA,Good,Y,SBrkr,1034.0,0.0,0.0,1034.0,1,0,1,0,1,1,Good,4,Typ,1,Typical,Attchd,Fin,2,598.0,Typical,Typical,Paved,141.0,36.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,4,2010,WD ,Normal,0.26465318658817505,258.5,177.0,0.0,0.0,0.0,1034.0,0.0,2
One_Story_PUD_1946_and_Newer,Residential_Medium_Density,35.0,3907.0,Pave,No_Alley_Access,Slightly_Irregular,HLS,AllPub,Inside,Mod,Blueste,Norm,Norm,TwnhsE,One_Story,Very_Good,Average,1989,1989,Gable,CompShg,HdBoard,HdBoard,,0.0,Good,Typical,CBlock,Good,Typical,Av,GLQ,3.0,Unf,0.0,1115.0,1191.0,GasA,Good,Y,SBrkr,1191.0,0.0,0.0,1191.0,0,0,2,0,2,1,Good,5,Typ,1,Typical,Attchd,Unf,2,531.0,Typical,Typical,Paved,112.0,81.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,3,2010,WD ,Normal,0.30483747120552857,238.2,193.0,0.0,0.0,0.0,1191.0,0.0,2
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,100.0,15602.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Crawford,Norm,Norm,OneFam,One_Story,Good,Very_Good,1959,1997,Gable,CompShg,BrkFace,Wd Sdng,,0.0,Typical,Typical,CBlock,Typical,Typical,No,ALQ,1.0,Unf,0.0,254.0,1501.0,GasA,Typical,Y,SBrkr,1801.0,0.0,0.0,1801.0,1,0,2,0,1,1,Typical,6,Typ,2,Typical,Attchd,Fin,2,484.0,Typical,Typical,Paved,0.0,54.0,0.0,0.0,161.0,0.0,No_Pool,Good_Wood,,0.0,3,2010,WD ,Normal,0.11543391872836815,300.1666666666667,215.0,0.0,1801.0,0.0,0.0,0.0,2
One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,40.0,5436.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Iowa_DOT_and_Rail_Road,Norm,Norm,OneFam,One_and_Half_Fin,Below_Average,Very_Good,1922,2007,Gable,CompShg,VinylSd,VinylSd,,0.0,Typical,Good,BrkTil,Typical,Typical,No,BLQ,2.0,Unf,0.0,61.0,796.0,GasA,Good,Y,SBrkr,796.0,358.0,0.0,1154.0,1,0,1,0,3,1,Good,7,Typ,0,No_Fireplace,Detchd,Unf,1,240.0,Typical,Typical,Dirt_Gravel,0.0,96.0,0.0,0.0,0.0,0.0,No_Pool,Minimum_Privacy,,0.0,5,2010,WD ,Normal,0.21228844738778513,164.85714285714286,96.0,0.0,1154.0,0.0,0.0,0.0,1
One_Story_1945_and_Older,Residential_Medium_Density,58.0,8154.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Iowa_DOT_and_Rail_Road,Norm,Norm,OneFam,One_Story,Poor,Average,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,Typical,Typical,BrkTil,Typical,Typical,No,BLQ,2.0,Unf,0.0,0.0,480.0,GasA,Typical,Y,SBrkr,540.0,0.0,0.0,540.0,0,0,1,0,1,1,Typical,4,Typ,0,No_Fireplace,Detchd,Unf,1,200.0,Fair,Fair,Dirt_Gravel,0.0,0.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,4,2010,ConLw,Normal,0.06622516556291391,135.0,0.0,0.0,540.0,0.0,0.0,0.0,0
One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,50.0,9140.0,Pave,No_Alley_Access,Regular,HLS,AllPub,Inside,Gtl,Iowa_DOT_and_Rail_Road,Norm,Norm,OneFam,One_and_Half_Fin,Above_Average,Average,1921,1975,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,Typical,Typical,BrkTil,Typical,Typical,Mn,BLQ,2.0,Unf,0.0,321.0,629.0,GasA,Fair,Y,SBrkr,727.0,380.0,0.0,1107.0,0,0,1,0,2,1,Typical,5,Typ,0,No_Fireplace,Detchd,Unf,1,625.0,Typical,Typical,Paved,0.0,56.0,0.0,0.0,200.0,0.0,No_Pool,Minimum_Privacy,,0.0,4,2010,COD,Normal,0.12111597374179431,221.4,256.0,0.0,1107.0,0.0,0.0,0.0,2
One_and_Half_Story_Finished_All_Ages,C_all,60.0,7500.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Iowa_DOT_and_Rail_Road,Norm,Norm,OneFam,One_and_Half_Fin,Below_Average,Below_Average,1920,1950,Gable,CompShg,MetalSd,MetalSd,,0.0,Typical,Good,CBlock,Typical,Typical,No,Unf,7.0,Unf,0.0,698.0,698.0,GasA,Typical,Y,FuseA,698.0,430.0,0.0,1128.0,0,0,1,0,2,1,Typical,6,Typ,0,No_Fireplace,Detchd,RFn,2,528.0,Typical,Typical,Paved,30.0,0.0,164.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,4,2010,COD,Abnorml,0.1504,188.0,194.0,0.0,1128.0,0.0,0.0,0.0,2
One_and_Half_Story_Finished_All_Ages,C_all,66.0,8712.0,Pave,Paved,Regular,HLS,AllPub,Inside,Mod,Iowa_DOT_and_Rail_Road,Norm,Norm,OneFam,One_and_Half_Fin,Below_Average,Good,1900,1950,Gable,CompShg,MetalSd,MetalSd,,0.0,Typical,Typical,Stone,Typical,Typical,Mn,Unf,7.0,Unf,0.0,859.0,859.0,GasA,Good,Y,SBrkr,859.0,319.0,0.0,1178.0,0,0,1,0,2,1,Typical,7,Typ,0,No_Fireplace,Detchd,RFn,1,384.0,Typical,Typical,Dirt_Gravel,68.0,0.0,98.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,1,2010,WD ,Abnorml,0.13521579430670339,168.28571428571428,166.0,0.0,1178.0,0.0,0.0,0.0,2
One_Story_1946_and_Newer_All_Styles,C_all,66.0,8712.0,Grvl,No_Alley_Access,Regular,Bnk,AllPub,Inside,Mod,Iowa_DOT_and_Rail_Road,Norm,Norm,OneFam,One_Story,Average,Average,1952,1952,Hip,CompShg,Wd Sdng,Wd Sdng,,0.0,Fair,Typical,CBlock,Typical,Typical,Av,Unf,7.0,Unf,0.0,540.0,540.0,GasA,Typical,N,FuseA,1044.0,0.0,0.0,1044.0,0,0,1,0,2,1,Fair,4,Typ,0,No_Fireplace,Basment,Unf,2,504.0,Typical,Typical,Dirt_Gravel,0.0,0.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,Shed,54.0,6,2010,WD ,Alloca,0.11983471074380166,261.0,0.0,0.0,1044.0,0.0,0.0,0.0,0
One_Story_1945_and_Older,C_all,66.0,8712.0,Grvl,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Iowa_DOT_and_Rail_Road,Norm,Norm,OneFam,One_Story,Below_Average,Good,1896,1950,Hip,CompShg,Wd Sdng,Wd Sdng,,0.0,Fair,Fair,CBlock,Typical,Typical,No,Unf,7.0,Unf,0.0,756.0,756.0,GasA,Good,Y,SBrkr,952.0,0.0,0.0,952.0,0,0,1,0,3,1,Typical,5,Typ,0,No_Fireplace,Detchd,RFn,1,330.0,Typical,Typical,Dirt_Gravel,0.0,0.0,265.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,6,2010,WD ,Alloca,0.10927456382001836,190.4,265.0,0.0,952.0,0.0,0.0,0.0,1
One_Story_PUD_1946_and_Newer,Residential_Medium_Density,44.0,3811.0,Pave,No_Alley_Access,Slightly_Irregular,HLS,AllPub,Corner,Mod,Crawford,Artery,Norm,TwnhsE,One_Story,Very_Good,Average,2004,2005,Hip,CompShg,CemntBd,CmentBd,Stone,186.0,Good,Typical,PConc,Excellent,Typical,Gd,GLQ,3.0,Unf,0.0,221.0,1594.0,GasA,Excellent,Y,SBrkr,1646.0,0.0,0.0,1646.0,1,1,2,0,2,1,Good,5,Typ,1,Good,Attchd,Fin,2,525.0,Typical,Typical,Paved,128.0,53.0,0.0,0.0,155.0,0.0,No_Pool,No_Fence,,0.0,5,2010,WD ,Normal,0.43190763579113095,329.2,336.0,0.0,0.0,0.0,1646.0,0.0,3
Two_Story_1946_and_Newer,Residential_Low_Density,85.0,11050.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Mitchell,Norm,Norm,OneFam,Two_Story,Very_Good,Average,1998,1999,Gable,CompShg,VinylSd,VinylSd,,0.0,Good,Typical,PConc,Good,Typical,No,GLQ,3.0,Unf,0.0,434.0,1049.0,GasA,Excellent,Y,SBrkr,1036.0,880.0,0.0,1916.0,1,0,2,1,3,1,Good,8,Typ,1,Typical,Attchd,Unf,3,741.0,Typical,Typical,Paved,0.0,70.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,5,2010,WD ,Normal,0.17339366515837104,239.5,70.0,0.0,1916.0,0.0,0.0,0.0,1
Split_or_Multilevel,Residential_Low_Density,74.0,9620.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Mitchell,Norm,Norm,OneFam,SLvl,Above_Average,Good,1977,1977,Gable,CompShg,Plywood,Plywood,,0.0,Typical,Typical,CBlock,Typical,Typical,No,ALQ,1.0,Unf,0.0,564.0,1243.0,GasA,Typical,Y,SBrkr,1285.0,0.0,0.0,1285.0,0,1,2,0,3,1,Good,6,Typ,1,Fair,Attchd,Unf,2,473.0,Typical,Typical,Paved,375.0,26.0,0.0,0.0,0.0,0.0,No_Pool,Good_Privacy,Shed,80.0,5,2010,WD ,Normal,0.13357588357588357,214.16666666666666,401.0,0.0,1285.0,0.0,0.0,0.0,2
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,129.0,9196.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Mitchell,Norm,Norm,OneFam,One_Story,Good,Average,2003,2003,Gable,CompShg,VinylSd,VinylSd,,0.0,Good,Typical,PConc,Excellent,Typical,No,Unf,7.0,Unf,0.0,1560.0,1560.0,GasA,Excellent,Y,SBrkr,1560.0,0.0,0.0,1560.0,0,0,2,0,3,1,Good,7,Typ,0,No_Fireplace,Attchd,Fin,2,573.0,Typical,Typical,Paved,100.0,150.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,4,2010,WD ,Normal,0.16963897346672466,222.85714285714286,250.0,0.0,1560.0,0.0,0.0,0.0,2
